,movieId,mean,count,title
3074,4131,1.8333333333333333,3,Making Mr. Right (1987)
3075,4132,2.625,8,Mannequin (1987)
3076,4133,2.5625,8,Masters of the Universe (1987)
3077,4135,5.0,1,"Monster Squad, The (1987)"
3078,4138,1.0,2,My Demon Lover (1987)
3079,4139,3.0,1,No Man's Land (1987)
3080,4141,2.5,4,Head Over Heels (2001)
3081,4142,4.25,2,Left Behind: The Movie (2000)
3082,4143,3.5,1,Valentine (2001)
3083,4144,4.214285714285714,14,In the Mood For Love (Fa yeung nin wa) (2000)
3084,4146,3.0,3,"Million Dollar Hotel, The (2001)"
3085,4147,4.0,2,Nico and Dani (Krámpack) (2000)
3086,4148,2.9358974358974357,39,Hannibal (2001)
3087,4149,2.772727272727273,11,Saving Silverman (Evil Woman) (2001)
3088,4152,4.25,2,Vatel (2000)
3089,4153,2.4166666666666665,12,Down to Earth (2001)
3090,4154,4.0,2,Recess: School's Out (2001)
3091,4155,3.3125,8,Sweet November (2001)
3092,4156,2.0,1,Company Man (2000)
3093,4157,4.5,1,"Price of Milk, The (2000)"
3094,4158,2.0833333333333335,6,Monkeybone (2001)
3095,4159,2.7142857142857144,7,3000 Miles to Graceland (2001)
3096,4160,4.125,4,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)"
3097,4161,3.347826086956522,23,"Mexican, The (2001)"
3098,4164,3.5,2,"Caveman's Valentine, The (2001)"
3099,4166,2.5,2,Series 7: The Contenders (2001)
3100,4167,3.0,10,15 Minutes (2001)
3101,4168,2.75,4,Get Over It (2001)
3102,4171,4.0,1,Long Night's Journey Into Day (2000)
3103,4174,3.0,1,Avalon (1990)
3104,4175,3.625,4,Gray's Anatomy (1996)
3105,4178,3.5,6,Of Mice and Men (1939)
3106,4180,5.0,1,Reform School Girls (1986)
3107,4181,2.0,1,Tapeheads (1988)
3108,4184,4.0,1,"Bishop's Wife, The (1947)"
3109,4187,3.8333333333333335,3,Lilies of the Field (1963)
3110,4189,2.5,1,"Greatest Story Ever Told, The (1965)"
3111,4190,4.0,2,Elmer Gantry (1960)
3112,4191,3.25,4,Alfie (1966)
3113,4193,4.0,2,"Fantasticks, The (1995)"
3114,4195,3.8333333333333335,3,"Abominable Dr. Phibes, The (1971)"
3115,4197,3.0,1,Real Life (1979)
3116,4198,3.0,1,Battle Beyond the Stars (1980)
3117,4200,3.25,2,Double Impact (1991)
3118,4202,3.0,1,Fuzz (1972)
3119,4203,3.1666666666666665,6,Harley Davidson and the Marlboro Man (1991)
3120,4204,1.0,1,Losin' It (1983)
3121,4205,3.1666666666666665,6,Mermaids (1990)
3122,4207,2.0,3,Navy Seals (1990)
3123,4210,3.9166666666666665,6,Manhunter (1986)
3124,4211,3.75,6,Reversal of Fortune (1990)
3125,4212,3.0,1,Death on the Nile (1978)
3126,4214,2.8846153846153846,13,Revenge of the Nerds (1984)
3127,4215,2.0833333333333335,6,Revenge of the Nerds II: Nerds in Paradise (1987)
3128,4217,4.25,2,4 Little Girls (1997)
3129,4218,3.5,1,River's Edge (1986)
3130,4219,3.3333333333333335,3,Girls Just Want to Have Fun (1985)
3131,4220,3.4,5,"Longest Yard, The (1974)"
3132,4221,2.625,4,Necessary Roughness (1991)
3133,4223,3.5125,40,Enemy at the Gates (2001)
3134,4224,2.75,2,Exit Wounds (2001)
3135,4225,4.0,7,"Dish, The (2001)"
3136,4226,4.122641509433962,159,Memento (2000)
3137,4228,2.15,10,Heartbreakers (2001)
3138,4229,2.125,4,Say It Isn't So (2001)
3139,4231,3.5,5,Someone Like You (2001)
3140,4232,2.9464285714285716,28,Spy Kids (2001)
3141,4233,2.0,6,Tomcats (2001)
3142,4234,3.2,5,"Tailor of Panama, The (2001)"
3143,4235,3.9347826086956523,23,Amores Perros (Love's a Bitch) (2000)
3144,4236,3.5,1,Keep the River on Your Right: A Modern Cannibal Tale (2000)
3145,4237,4.0,1,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)"
3146,4238,3.1470588235294117,17,Along Came a Spider (2001)
3147,4239,3.8137254901960786,51,Blow (2001)
3148,4240,2.0,1,Just Visiting (2001)
3149,4241,2.1,5,Pokémon 3: The Movie (2001)
3150,4242,2.0,1,Beautiful Creatures (2000)
3151,4243,4.0,1,Brigham City (2001)
3152,4246,3.623076923076923,65,Bridget Jones's Diary (2001)
3153,4247,2.380952380952381,21,Joe Dirt (2001)
3154,4248,1.75,6,Josie and the Pussycats (2001)
3155,4251,2.0,1,Chopper (2000)
3156,4252,3.25,2,"Circle, The (Dayereh) (2000)"
3157,4254,2.1923076923076925,13,Crocodile Dundee in Los Angeles (2001)
3158,4255,2.2,10,Freddy Got Fingered (2001)
3159,4256,3.6666666666666665,3,"Center of the World, The (2001)"
3160,4259,3.5,4,"Luzhin Defence, The (2000)"
3161,4260,2.0,1,"Visit, The (2000)"
3162,4262,3.9328358208955225,67,Scarface (1983)
3163,4263,4.0,2,Days of Wine and Roses (1962)
3164,4265,3.0,5,Driven (2001)
3165,4267,3.4,5,One Night at McCool's (2001)
3166,4268,2.5,2,Town & Country (2001)
3167,4270,3.088888888888889,45,"Mummy Returns, The (2001)"
3168,4273,4.5,2,Under the Sand (2000)
3169,4275,2.9,5,Krull (1983)
3170,4276,2.5,2,Lost in America (1985)
3171,4278,4.166666666666667,3,Triumph of the Will (Triumph des Willens) (1934)
3172,4280,3.5555555555555554,9,"World According to Garp, The (1982)"
3173,4282,3.5,1,Fellini Satyricon (1969)
3174,4284,3.0,1,Frankie and Johnny (1966)
3175,4285,2.8333333333333335,3,Frankie and Johnny (1991)
3176,4289,2.8333333333333335,3,"City of Women, The (Città delle donne, La) (1980)"
3177,4290,2.0,1,For the Boys (1991)
3178,4291,2.727272727272727,11,Nine to Five (a.k.a. 9 to 5) (1980)
3179,4292,3.5,2,Norma Rae (1979)
3180,4293,2.5,4,Summer Rental (1985)
3181,4294,4.0,2,"5,000 Fingers of Dr. T, The (1953)"
3182,4296,3.0,2,Love Story (1970)
3183,4297,3.75,2,Pelle the Conqueror (Pelle erobreren) (1987)
3184,4298,4.75,2,Rififi (Du rififi chez les hommes) (1955)
3185,4299,3.341463414634146,41,"Knight's Tale, A (2001)"
3186,4300,4.0,3,Bread and Roses (2000)
3187,4304,3.6,5,Startup.com (2001)
3188,4305,1.625,4,Angel Eyes (2001)
3189,4306,3.8676470588235294,170,Shrek (2001)
3190,4307,4.5,1,"Fast Food, Fast Women (2000)"
3191,4308,3.590909090909091,55,Moulin Rouge (2001)
3192,4310,2.9651162790697674,43,Pearl Harbor (2001)
3193,4312,3.5,2,Himalaya (Himalaya - l'enfance d'un chef) (1999)
3194,4313,3.5,2,"Man Who Cried, The (2000)"
3195,4316,2.0,2,Ice Castles (1978)
3196,4317,2.5,3,Love Potion #9 (1992)
3197,4321,3.370967741935484,31,City Slickers (1991)
3198,4322,3.75,10,Eight Men Out (1988)
3199,4323,4.0,1,"Horse Soldiers, The (1959)"
3200,4325,4.0,1,"Night, The (Notte, La) (1960)"
3201,4326,3.590909090909091,11,Mississippi Burning (1988)
3202,4327,3.59375,16,"Magnificent Seven, The (1960)"
3203,4329,3.6666666666666665,3,Rio Bravo (1959)
3204,4333,3.2,10,Throw Momma from the Train (1987)
3205,4334,4.6,5,Yi Yi (2000)
3206,4337,3.5,2,"Sand Pebbles, The (1966)"
3207,4338,4.5,1,Twelve O'Clock High (1949)
3208,4339,3.75,4,Von Ryan's Express (1965)
3209,4340,2.1363636363636362,11,"Animal, The (2001)"
3210,4342,4.5,1,Big Eden (2000)
3211,4343,3.037037037037037,27,Evolution (2001)
3212,4344,3.1029411764705883,34,Swordfish (2001)
3213,4345,4.0,3,"Anniversary Party, The (2001)"
3214,4347,3.8333333333333335,3,Divided We Fall (Musíme si pomáhat) (2000)
3215,4349,3.75,8,Catch-22 (1970)
3216,4350,4.25,2,Forgotten Silver (1996)
3217,4351,3.25,16,Point Break (1991)
3218,4353,3.0,1,Uncommon Valor (1983)
3219,4354,2.5,1,Unlawful Entry (1992)
3220,4355,2.0,2,Youngblood (1986)
3221,4356,3.8,5,Gentlemen Prefer Blondes (1953)
3222,4357,4.5,1,How to Marry a Millionaire (1953)
3223,4359,3.375,8,"Seven Year Itch, The (1955)"
3224,4361,3.421875,32,Tootsie (1982)
3225,4366,3.3421052631578947,19,Atlantis: The Lost Empire (2001)
3226,4367,2.9,40,Lara Croft: Tomb Raider (2001)
3227,4368,2.3636363636363638,11,Dr. Dolittle 2 (2001)
3228,4369,3.066666666666667,45,"Fast and the Furious, The (2001)"
3229,4370,3.3392857142857144,56,A.I. Artificial Intelligence (2001)
3230,4371,0.5,1,Baby Boy (2001)
3231,4372,3.4,5,Crazy/Beautiful (2001)
3232,4373,3.1666666666666665,3,Pootie Tang (2001)
3233,4374,4.5,1,Let It Snow (1999)
3234,4378,3.7142857142857144,14,Sexy Beast (2000)
3235,4380,3.857142857142857,7,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)"
3236,4381,3.375,4,"Closet, The (Placard, Le) (2001)"
3237,4383,3.5,5,"Crimson Rivers, The (Rivières pourpres, Les) (2000)"
3238,4384,3.0,1,Lumumba (2000)
3239,4386,2.8181818181818183,11,Cats & Dogs (2001)
3240,4387,3.7777777777777777,9,Kiss of the Dragon (2001)
3241,4388,2.6538461538461537,26,Scary Movie 2 (2001)
3242,4389,3.625,4,Lost and Delirious (2001)
3243,4390,3.5,2,Rape Me (Baise-moi) (2000)
3244,4392,3.0,3,Alice (1990)
3245,4393,4.5,1,Another Woman (1988)
3246,4394,1.5,1,Beach Blanket Bingo (1965)
3247,4395,4.0,1,Big Deal on Madonna Street (I Soliti Ignoti) (1958)
3248,4396,2.75,10,"Cannonball Run, The (1981)"
3249,4397,2.5,2,Cannonball Run II (1984)
3250,4399,3.75,2,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)"
3251,4402,5.0,1,Dr. Goldfoot and the Bikini Machine (1965)
3252,4403,3.0,2,"Fall of the House of Usher, The (House of Usher) (1960)"
3253,4404,4.0,1,Faust (1926)
3254,4406,4.4,5,"Man Who Shot Liberty Valance, The (1962)"
3255,4407,4.5,1,Salvador (1986)
3256,4408,3.5,1,September (1987)
3257,4409,3.3333333333333335,3,Shadows and Fog (1991)
3258,4410,4.0,1,Something Wild (1986)
3259,4412,0.75,2,"Thing with Two Heads, The (1972)"
3260,4419,4.25,4,All That Heaven Allows (1955)
3261,4420,3.0,1,"Barefoot Contessa, The (1954)"
3262,4422,4.0,2,Cries and Whispers (Viskningar och rop) (1972)
3263,4424,3.6666666666666665,3,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)"
3264,4426,4.0,2,Kiss Me Deadly (1955)
3265,4427,3.6666666666666665,9,"Lion in Winter, The (1968)"
3266,4428,3.25,2,"Misfits, The (1961)"
3267,4429,4.5,2,Moby Dick (1956)
3268,4432,4.125,4,Sweet Smell of Success (1957)
3269,4433,4.25,2,Written on the Wind (1956)
3270,4434,4.0,1,"10th Victim, The (La decima vittima) (1965)"
3271,4436,3.0,1,Obsession (1976)
3272,4437,3.9375,8,Suspiria (1977)
3273,4438,3.8333333333333335,3,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)"
3274,4439,3.625,4,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981)
3275,4440,3.75,2,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
3276,4441,4.166666666666667,3,Game of Death (1978)
3277,4442,2.6666666666666665,3,"Last Dragon, The (1985)"
3278,4443,2.75,2,Outland (1981)
3279,4444,4.166666666666667,3,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)"
3280,4445,4.0,1,T-Rex: Back to the Cretaceous (1998)
3281,4446,3.3548387096774195,31,Final Fantasy: The Spirits Within (2001)
3282,4447,3.15625,64,Legally Blonde (2001)
3283,4448,3.55,20,"Score, The (2001)"
3284,4449,2.0,1,Adanggaman (2000)
3285,4450,3.642857142857143,7,Bully (2001)
3286,4451,3.5,1,Jump Tomorrow (2001)
3287,4452,2.6666666666666665,6,Made (2001)
3288,4453,3.5,1,Michael Jordan to the Max (2000)
3289,4454,5.0,1,More (1998)
3290,4458,4.0,1,Africa: The Serengeti (1994)
3291,4459,4.0,1,Alaska: Spirit of the Wild (1997)
3292,4462,1.5,2,18 Again! (1988)
3293,4463,2.0,1,1969 (1988)
3294,4464,3.6,5,"Accidental Tourist, The (1988)"
3295,4465,3.7,5,"Accused, The (1988)"
3296,4466,2.5,2,Above the Law (1988)
3297,4467,3.769230769230769,13,"Adventures of Baron Munchausen, The (1988)"
3298,4470,3.0,2,Ariel (1988)
3299,4471,1.5,3,Arthur 2: On the Rocks (1988)
3300,4473,3.0,1,Bat*21 (1988)
3301,4474,2.9,5,Beaches (1988)
3302,4475,4.0,1,"Beast of War, The (Beast, The) (1988)"
3303,4476,2.3333333333333335,3,Big Business (1988)
3304,4477,1.9375,8,Big Top Pee-Wee (1988)
3305,4478,3.5,2,Biloxi Blues (1988)
3306,4480,2.8333333333333335,3,"Blob, The (1988)"
3307,4482,3.1666666666666665,3,"Bright Lights, Big City (1988)"
3308,4483,1.5,3,Caddyshack II (1988)
3309,4484,3.75,2,Camille Claudel (1988)
3310,4487,2.9545454545454546,11,Cocktail (1988)
3311,4488,3.3333333333333335,3,Colors (1988)
3312,4489,3.4583333333333335,24,Coming to America (1988)
3313,4490,2.0,1,"Couch Trip, The (1988)"
3314,4492,3.0,3,Critters (1986)
3315,4495,5.0,1,Crossing Delancey (1988)
3316,4496,3.5,1,D.O.A. (1988)
3317,4497,3.0,1,Dead Heat (1988)
3318,4498,3.0,6,"Dead Pool, The (1988)"
3319,4499,4.125,16,Dirty Rotten Scoundrels (1988)
3320,4500,4.0,1,Drowning by Numbers (1988)
3321,4502,1.625,4,Ernest Saves Christmas (1988)
3322,4504,1.5,1,Feds (1988)
3323,4505,3.0,1,For Keeps (1988)
3324,4506,3.1666666666666665,3,Frantic (1988)
3325,4508,3.5,8,Gorillas in the Mist (1988)
3326,4509,2.9,5,"Great Outdoors, The (1988)"
3327,4511,2.0,1,High Spirits (1988)
3328,4516,3.0,2,Johnny Be Good (1988)
3329,4517,1.75,2,Lady in White (a.k.a. The Mystery of the Lady in White) (1988)
3330,4518,3.75,4,The Lair of the White Worm (1988)
3331,4519,3.3333333333333335,9,"Land Before Time, The (1988)"
3332,4520,2.3333333333333335,3,License to Drive (1988)
3333,4521,3.0,1,Little Nikita (1988)
3334,4522,1.0,1,Masquerade (1988)
3335,4523,3.5,2,Milagro Beanfield War (1988)
3336,4524,3.0,1,Moon Over Parador (1988)
3337,4526,3.1,5,My Stepmother Is an Alien (1988)
3338,4527,2.5,2,"Night in the Life of Jimmy Reardon, A (1988)"
3339,4529,3.875,4,Bagdad Cafe (Out of Rosenheim) (1987)
3340,4531,2.6666666666666665,3,Red Heat (1988)
3341,4533,3.75,4,"Return of the Living Dead, The (1985)"
3342,4534,2.5,2,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
3343,4535,3.375,4,"Man from Snowy River, The (1982)"
3344,4537,4.333333333333333,3,Running on Empty (1988)
3345,4541,3.5,2,"Serpent and the Rainbow, The (1988)"
3346,4544,2.9,5,Short Circuit 2 (1988)
3347,4545,3.275,20,Short Circuit (1986)
3348,4546,3.9166666666666665,6,"Vanishing, The (Spoorloos) (1988)"
3349,4552,3.5,3,"Tetsuo, the Ironman (Tetsuo) (1988)"
3350,4553,3.7222222222222223,9,They Live (1988)
3351,4557,3.0,1,Tucker: The Man and His Dream (1988)
3352,4558,2.4642857142857144,14,Twins (1988)
3353,4562,4.0,1,Without a Clue (1988)
3354,4563,1.8333333333333333,3,Young Einstein (1988)
3355,4564,2.8333333333333335,6,Always (1989)
3356,4565,2.5,2,American Ninja (1985)
3357,4568,2.5,1,Best of the Best (1989)
3358,4571,3.7,45,Bill & Ted's Excellent Adventure (1989)
3359,4572,3.0,3,Black Rain (1989)
3360,4573,2.0,1,Blaze (1989)
3361,4574,3.25,2,Blind Fury (1989)
3362,4577,3.8333333333333335,3,Casualties of War (1989)
3363,4578,2.5,2,Chances Are (1989)
3364,4580,0.5,2,Cyborg (1989)
3365,4581,4.0,1,Dad (1989)
3366,4583,4.0,1,Disorganized Crime (1989)
3367,4584,2.0,1,Dream a Little Dream (1989)
3368,4585,3.375,4,"Dream Team, The (1989)"
3369,4587,2.25,8,Earth Girls Are Easy (1988)
3370,4589,2.0,2,Eddie and the Cruisers (1983)
3371,4591,3.0,5,Erik the Viking (1989)
3372,4593,2.25,2,Family Business (1989)
3373,4594,3.0,1,Farewell to the King (1989)
3374,4595,3.5,1,Fat Man and Little Boy (1989)
3375,4597,2.0,1,Gleaming the Cube (1989)
3376,4599,2.5,2,Great Balls of Fire! (1989)
3377,4600,3.25,2,Gross Anatomy (a.k.a. A Cut Above) (1989)
3378,4602,3.0,3,Harlem Nights (1989)
3379,4603,2.5,1,Her Alibi (1989)
3380,4605,3.625,4,How to Get Ahead in Advertising (1989)
3381,4608,2.25,2,"Innocent Man, An (1989)"
3382,4610,2.0,1,"January Man, The (1989)"
3383,4611,4.0,1,Johnny Handsome (1989)
3384,4612,4.5,1,Jesus of Montreal (Jésus de Montréal) (1989)
3385,4613,2.0,1,K-9 (1989)
3386,4614,2.5,1,Kickboxer (1989)
3387,4615,4.0,1,Last Exit to Brooklyn (1989)
3388,4616,3.5,6,Lean on Me (1989)
3389,4617,3.5,2,Let It Ride (1989)
3390,4619,2.25,2,Little Monsters (1989)
3391,4621,2.388888888888889,18,Look Who's Talking (1989)
3392,4622,2.5,2,Loverboy (1989)
3393,4623,3.575,20,Major League (1989)
3394,4624,3.0,3,Meet the Feebles (1989)
3395,4625,2.0,3,Millennium (1989)
3396,4626,3.5,2,Miracle Mile (1989)
3397,4628,3.125,4,New York Stories (1989)
3398,4629,1.75,2,Next of Kin (1989)
3399,4630,1.0,1,No Holds Barred (1989)
3400,4632,3.0,2,"Package, The (1989)"
3401,4634,4.0,2,Penn & Teller Get Killed (1989)
3402,4635,1.0,1,Pink Cadillac (1989)
3403,4636,2.3333333333333335,3,"Punisher, The (1989)"
3404,4638,2.8472222222222223,36,Jurassic Park III (2001)
3405,4639,2.5833333333333335,18,America's Sweethearts (2001)
3406,4640,3.75,4,Brother (2000)
3407,4641,3.5,34,Ghost World (2001)
3408,4642,4.181818181818182,11,Hedwig and the Angry Inch (2000)
3409,4643,2.7448979591836733,49,Planet of the Apes (2001)
3410,4644,3.6666666666666665,3,Bread and Tulips (Pane e tulipani) (2000)
3411,4645,4.5,1,Cure (1997)
3412,4646,1.5,1,Greenfingers (2000)
3413,4649,3.642857142857143,7,Wet Hot American Summer (2001)
3414,4653,3.0,1,"Return of the Musketeers, The (1989)"
3415,4654,2.7857142857142856,7,Road House (1989)
3416,4658,3.5,1,Santa Sangre (1989)
3417,4660,4.0,1,Scenes from the Class Struggle in Beverly Hills (1989)
3418,4661,3.0,2,Sea of Love (1989)
3419,4662,3.1666666666666665,3,"See No Evil, Hear No Evil (1989)"
3420,4663,2.8333333333333335,3,She's Out of Control (1989)
3421,4666,3.0,1,Skin Deep (1989)
3422,4670,2.5,1,"Stepfather, The (1987)"
3423,4671,3.5,1,Sweetie (1989)
3424,4672,2.75,2,"Tall Guy, The (1989)"
3425,4673,1.6666666666666667,3,Tango & Cash (1989)
3426,4675,1.0,1,Three Fugitives (1989)
3427,4676,1.9166666666666667,6,Troop Beverly Hills (1989)
3428,4677,3.0384615384615383,13,Turner & Hooch (1989)
3429,4678,3.4444444444444446,9,UHF (1989)
3430,4679,2.8846153846153846,13,Uncle Buck (1989)
3431,4681,3.642857142857143,7,"War of the Roses, The (1989)"
3432,4683,3.25,2,"Wizard, The (1989)"
3433,4686,1.625,4,Weekend at Bernie's II (1993)
3434,4687,3.5,1,Billy Liar (1963)
3435,4688,3.3333333333333335,3,Black Robe (1991)
3436,4689,3.5,1,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)"
3437,4690,3.25,2,"Cotton Club, The (1984)"
3438,4695,4.0,1,Who'll Stop the Rain (1978)
3439,4697,2.625,4,Basket Case (1982)
3440,4699,2.75,2,Original Sin (2001)
3441,4700,3.037037037037037,27,"Princess Diaries, The (2001)"
3442,4701,3.370967741935484,31,Rush Hour 2 (2001)
3443,4703,3.375,4,Chocolat (1988)
3444,4704,3.0,1,Hatari! (1962)
3445,4705,3.0,1,"Cage aux Folles, La (1978)"
3446,4708,4.5,2,Marat/Sade (1966)
3447,4709,2.8333333333333335,3,Paint Your Wagon (1969)
3448,4710,3.5,1,"Shootist, The (1976)"
3449,4711,4.0,2,Theremin: An Electronic Odyssey (1993)
3450,4713,3.5714285714285716,7,Altered States (1980)
3451,4714,2.0,2,Any Which Way You Can (1980)
3452,4715,3.0,1,"Awakening, The (1980)"
3453,4717,4.0,1,"Battle Creek Brawl (Big Brawl, The) (1980)"
3454,4718,3.066666666666667,45,American Pie 2 (2001)
3455,4719,2.625,8,Osmosis Jones (2001)
3456,4720,3.6272727272727274,55,"Others, The (2001)"
3457,4721,2.125,4,American Outlaws (2001)
3458,4722,3.0,1,All Over the Guy (2001)
3459,4723,1.8333333333333333,3,"Deep End, The (2001)"
3460,4725,3.625,4,Session 9 (2001)
3461,4727,3.125,4,Captain Corelli's Mandolin (2001)
3462,4728,3.0555555555555554,18,Rat Race (2001)
3463,4732,1.8888888888888888,9,Bubble Boy (2001)
3464,4733,2.5,3,"Curse of the Jade Scorpion, The (2001)"
3465,4734,3.161764705882353,34,Jay and Silent Bob Strike Back (2001)
3466,4735,2.6,5,Ghosts of Mars (2001)
3467,4736,2.6666666666666665,3,Summer Catch (2001)
3468,4738,4.0,4,Happy Accidents (2000)
3469,4740,3.5,1,Maybe Baby (2000)
3470,4741,3.7142857142857144,7,Together (Tillsammans) (2000)
3471,4743,3.25,2,Tortilla Soup (2001)
3472,4744,2.5,7,Jeepers Creepers (2001)
3473,4745,3.625,4,O (2001)
3474,4748,2.0833333333333335,6,3 Ninjas (1992)
3475,4749,1.25,2,3 Ninjas Kick Back (1994)
3476,4750,0.5,1,3 Ninjas Knuckle Up (1995)
3477,4754,3.9166666666666665,6,"Wicker Man, The (1973)"
3478,4756,1.5,2,"Musketeer, The (2001)"
3479,4757,2.5,3,Rock Star (2001)
3480,4759,4.0,1,Two Can Play That Game (2001)
3481,4765,4.333333333333333,3,L.I.E. (2001)
3482,4766,4.0,1,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)"
3483,4769,3.0,1,Into the Arms of Strangers: Stories of the Kindertransport (2000)
3484,4770,2.75,2,"Glass House, The (2001)"
3485,4771,2.6666666666666665,3,Hardball (2001)
3486,4772,3.5,1,Dinner Rush (2000)
3487,4773,3.0,4,Haiku Tunnel (2001)
3488,4774,2.1666666666666665,6,Big Trouble (2002)
3489,4775,0.5,1,Glitter (2001)
3490,4776,3.7941176470588234,51,Training Day (2001)
3491,4777,2.5,1,"American Astronaut, The (2001)"
3492,4780,2.0,2,Liam (2000)
3493,4782,2.5,2,Sidewalks of New York (2001)
3494,4783,3.5,1,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
3495,4784,3.0,2,"French Lieutenant's Woman, The (1981)"
3496,4785,4.0,1,"Great Silence, The (Grande silenzio, Il) (1969)"
3497,4786,1.0,1,"Legend of Hell House, The (1973)"
3498,4787,3.35,10,Little Man Tate (1991)
3499,4788,5.0,1,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)
3500,4789,4.333333333333333,3,Phantom of the Paradise (1974)
3501,4792,3.125,4,13 Ghosts (1960)
3502,4794,3.0,3,Opera (1987)
3503,4795,3.6666666666666665,3,Father Goose (1964)
3504,4796,3.25,2,"Grass Is Greener, The (1960)"
3505,4798,3.5,1,Indiscreet (1958)
3506,4799,3.25,10,"It's a Mad, Mad, Mad, Mad World (1963)"
3507,4800,2.5,1,King Solomon's Mines (1937)
3508,4801,4.0,2,"Little Foxes, The (1941)"
3509,4802,3.0,4,Operation Petticoat (1959)
3510,4803,3.625,4,Play Misty for Me (1971)
3511,4804,3.5,1,Pocketful of Miracles (1961)
3512,4808,2.375,4,"Vanishing, The (1993)"
3513,4809,4.166666666666667,3,Silkwood (1983)
3514,4810,2.0,1,I Never Promised You a Rose Garden (1977)
3515,4811,3.0,2,Quadrophenia (1979)
3516,4812,2.1666666666666665,6,SpaceCamp (1986)
3517,4813,5.0,1,When Worlds Collide (1951)
3518,4814,2.5,5,Don't Say a Word (2001)
3519,4815,2.9166666666666665,6,Hearts in Atlantis (2001)
3520,4816,3.509259259259259,54,Zoolander (2001)
